fecha_local,fecha_utc,latitud,longitud,profundidad,magnitud,region,maps_link,rango_profundidad,categoria
2025-06-23 10:18:0671 km al SO de OllagÃ¼e,2025-06-23 14:18:06,-21.765,-68.611,107.0,3.1,Antofagasta,"https://www.google.com/maps?q=-21.765,-68.611",100–200 km,Leve
2025-06-23 09:50:5911 km al NE de Mejillones,2025-06-23 13:50:59,-23.038,-70.369,39.0,3.9,Antofagasta,"https://www.google.com/maps?q=-23.038,-70.369",30–60 km,Moderado
2025-06-23 09:36:3218 km al NO de VichuquÃ©n,2025-06-23 13:36:32,-34.767,-72.129,19.0,2.6,Libertador B. O'Higgins,"https://www.google.com/maps?q=-34.767,-72.129",10–30 km,Leve
2025-06-23 08:35:1561 km al E de Socaire,2025-06-23 12:35:15,-23.663,-67.294,283.0,3.5,Antofagasta,"https://www.google.com/maps?q=-23.663,-67.294",200–500 km,Leve
2025-06-23 08:25:0934 km al NO de Mina Collahuasi,2025-06-23 12:25:09,-20.658,-68.929,117.0,2.8,Tarapacá,"https://www.google.com/maps?q=-20.658,-68.929",100–200 km,Leve
2025-06-23 08:04:4852 km al S de Patache,2025-06-23 12:04:48,-21.262,-70.346,48.0,2.5,Tarapacá,"https://www.google.com/maps?q=-21.262,-70.346",30–60 km,Leve
2025-06-23 07:04:3068 km al S de Socaire,2025-06-23 11:04:30,-24.196,-67.855,232.0,2.6,Antofagasta,"https://www.google.com/maps?q=-24.196,-67.855",200–500 km,Leve
2025-06-23 06:59:5943 km al SE de Pica,2025-06-23 10:59:59,-20.844,-69.163,111.0,2.5,Tarapacá,"https://www.google.com/maps?q=-20.844,-69.163",100–200 km,Leve
2025-06-23 06:15:4367 km al SE de CamiÃ±a,2025-06-23 10:15:43,-19.87,-69.173,101.0,3.0,Tarapacá,"https://www.google.com/maps?q=-19.87,-69.173",100–200 km,Leve
2025-06-23 05:55:0647 km al NE de San Pedro de Atacama,2025-06-23 09:55:06,-22.583,-67.926,195.0,2.7,Antofagasta,"https://www.google.com/maps?q=-22.583,-67.926",100–200 km,Leve
2025-06-23 04:58:0724 km al N de Entre Lagos,2025-06-23 08:58:07,-40.47,-72.56,89.0,3.0,La Araucanía,"https://www.google.com/maps?q=-40.47,-72.56",60–100 km,Leve
2025-06-23 03:17:1019 km al S de La Serena,2025-06-23 07:17:10,-30.076,-71.261,68.0,3.0,Coquimbo,"https://www.google.com/maps?q=-30.076,-71.261",60–100 km,Leve
2025-06-23 02:32:2231 km al NE de Calama,2025-06-23 06:32:22,-22.311,-68.681,112.0,3.2,Antofagasta,"https://www.google.com/maps?q=-22.311,-68.681",100–200 km,Leve
2025-06-23 01:39:0486 km al NE de San Pedro de Atacama,2025-06-23 05:39:04,-22.237,-67.812,214.0,2.8,Antofagasta,"https://www.google.com/maps?q=-22.237,-67.812",200–500 km,Leve
2025-06-23 01:33:2545 km al NO de Canela Baja,2025-06-23 05:33:25,-31.097,-71.779,28.0,2.8,Coquimbo,"https://www.google.com/maps?q=-31.097,-71.779",10–30 km,Leve
2025-06-23 01:21:4841 km al E de Arica,2025-06-23 05:21:48,-18.619,-69.961,79.0,2.6,Arica y Parinacota,"https://www.google.com/maps?q=-18.619,-69.961",60–100 km,Leve
2025-06-23 01:05:5532 km al NE de Socaire,2025-06-23 05:05:55,-23.43,-67.623,263.0,2.9,Antofagasta,"https://www.google.com/maps?q=-23.43,-67.623",200–500 km,Leve
2025-06-22 22:46:34118 km al O de Navidad,2025-06-23 02:46:34,-33.753,-73.09,30.0,2.5,Región Metropolitana de Santiago,"https://www.google.com/maps?q=-33.753,-73.09",10–30 km,Leve
2025-06-22 22:15:1422 km al E de Caldera,2025-06-23 02:15:14,-26.987,-70.617,53.0,3.0,Atacama,"https://www.google.com/maps?q=-26.987,-70.617",30–60 km,Leve
2025-06-22 21:40:3544 km al O de San Pedro de Atacama,2025-06-23 01:40:35,-22.962,-68.63,112.0,4.4,Antofagasta,"https://www.google.com/maps?q=-22.962,-68.63",100–200 km,Moderado
2025-06-22 20:40:4221 km al O de La Serena,2025-06-23 00:40:42,-29.965,-71.455,50.0,3.1,Coquimbo,"https://www.google.com/maps?q=-29.965,-71.455",30–60 km,Leve
2025-06-22 19:55:1154 km al SE de Socaire,2025-06-22 23:55:11,-23.947,-67.536,253.0,2.5,Antofagasta,"https://www.google.com/maps?q=-23.947,-67.536",200–500 km,Leve
2025-06-22 19:47:2462 km al NE de CopiapÃ³,2025-06-22 23:47:24,-26.995,-69.86,100.0,2.9,Atacama,"https://www.google.com/maps?q=-26.995,-69.86",60–100 km,Leve
2025-06-22 19:35:3345 km al SE de Pica,2025-06-22 23:35:33,-20.844,-69.128,109.0,3.3,Tarapacá,"https://www.google.com/maps?q=-20.844,-69.128",100–200 km,Leve
2025-06-22 19:34:1142 km al NO de TirÃºa,2025-06-22 23:34:11,-38.122,-73.878,16.0,3.9,La Araucanía,"https://www.google.com/maps?q=-38.122,-73.878",10–30 km,Moderado
2025-06-22 18:11:0023 km al O de Mina Collahuasi,2025-06-22 22:11:00,-20.829,-68.878,105.0,3.1,Tarapacá,"https://www.google.com/maps?q=-20.829,-68.878",100–200 km,Leve
2025-06-22 16:46:1776 km al SO de OllagÃ¼e,2025-06-22 20:46:17,-21.712,-68.773,117.0,4.5,Antofagasta,"https://www.google.com/maps?q=-21.712,-68.773",100–200 km,Moderado
2025-06-22 16:01:3446 km al SO de MarÃ­a Elena,2025-06-22 20:01:34,-22.652,-69.961,12.0,3.1,Antofagasta,"https://www.google.com/maps?q=-22.652,-69.961",10–30 km,Leve
2025-06-22 14:59:4736 km al NE de Mina Collahuasi,2025-06-22 18:59:47,-20.532,-68.514,139.0,2.8,Tarapacá,"https://www.google.com/maps?q=-20.532,-68.514",100–200 km,Leve
2025-06-22 14:14:3224 km al SO de Salamanca,2025-06-22 18:14:32,-31.959,-71.104,76.0,2.6,Coquimbo,"https://www.google.com/maps?q=-31.959,-71.104",60–100 km,Leve
2025-06-22 14:01:3848 km al SO de OllagÃ¼e,2025-06-22 18:01:38,-21.601,-68.487,136.0,4.0,Antofagasta,"https://www.google.com/maps?q=-21.601,-68.487",100–200 km,Moderado
2025-06-22 12:32:2249 km al S de CamiÃ±a,2025-06-22 16:32:22,-19.741,-69.336,109.0,3.0,Tarapacá,"https://www.google.com/maps?q=-19.741,-69.336",100–200 km,Leve
2025-06-22 12:18:4139 km al SE de Pica,2025-06-22 16:18:41,-20.7,-69.031,100.0,2.5,Tarapacá,"https://www.google.com/maps?q=-20.7,-69.031",60–100 km,Leve
2025-06-22 10:46:0589 km al E de Mina Los Pelambres,2025-06-22 14:46:05,-31.72,-69.65,150.0,4.6,Coquimbo,"https://www.google.com/maps?q=-31.72,-69.65",100–200 km,Moderado
2025-06-22 10:27:468 km al SO de Andacollo,2025-06-22 14:27:46,-30.264,-71.162,60.0,2.8,Coquimbo,"https://www.google.com/maps?q=-30.264,-71.162",30–60 km,Leve
2025-06-22 06:50:3547 km al SE de Socaire,2025-06-22 10:50:35,-23.985,-67.72,167.0,2.6,Antofagasta,"https://www.google.com/maps?q=-23.985,-67.72",100–200 km,Leve
2025-06-22 06:22:5171 km al E de Mina La Escondida,2025-06-22 10:22:51,-24.288,-68.361,100.0,2.5,Antofagasta,"https://www.google.com/maps?q=-24.288,-68.361",60–100 km,Leve
2025-06-22 06:03:2469 km al E de Socaire,2025-06-22 10:03:24,-23.421,-67.242,237.0,2.9,Antofagasta,"https://www.google.com/maps?q=-23.421,-67.242",200–500 km,Leve
2025-06-22 05:51:35110 km al SO de Parque Fray Jorge,2025-06-22 09:51:35,-31.126,-72.697,30.0,2.8,Coquimbo,"https://www.google.com/maps?q=-31.126,-72.697",10–30 km,Leve
2025-06-22 05:03:2321 km al N de La Higuera,2025-06-22 09:03:23,-29.328,-71.231,53.0,2.5,Coquimbo,"https://www.google.com/maps?q=-29.328,-71.231",30–60 km,Leve
2025-06-22 04:46:2558 km al S de Socaire,2025-06-22 08:46:25,-24.104,-67.969,284.0,2.5,Antofagasta,"https://www.google.com/maps?q=-24.104,-67.969",200–500 km,Leve
2025-06-22 04:13:5022 km al S de Parque Fray Jorge,2025-06-22 08:13:50,-30.854,-71.741,58.0,2.7,Coquimbo,"https://www.google.com/maps?q=-30.854,-71.741",30–60 km,Leve
2025-06-22 03:38:05105 km al SE de OllagÃ¼e,2025-06-22 07:38:05,-21.922,-67.566,215.0,2.9,Antofagasta,"https://www.google.com/maps?q=-21.922,-67.566",200–500 km,Leve
2025-06-22 02:24:0257 km al SO de OllagÃ¼e,2025-06-22 06:24:02,-21.637,-68.581,129.0,2.7,Antofagasta,"https://www.google.com/maps?q=-21.637,-68.581",100–200 km,Leve
2025-06-22 00:24:0479 km al E de Socaire,2025-06-22 04:24:04,-23.767,-67.141,219.0,3.0,Antofagasta,"https://www.google.com/maps?q=-23.767,-67.141",200–500 km,Leve
2025-06-22 00:08:4049 km al O de Tacna,2025-06-22 04:08:40,-18.092,-70.708,85.0,2.9,Arica y Parinacota,"https://www.google.com/maps?q=-18.092,-70.708",60–100 km,Leve
2025-06-21 23:19:4334 km al NE de ConcepciÃ³n,2025-06-22 03:19:43,-36.558,-72.878,44.0,4.1,Ñuble,"https://www.google.com/maps?q=-36.558,-72.878",30–60 km,Moderado
2025-06-21 23:04:282 km al E de Parque Fray Jorge,2025-06-22 03:04:28,-30.664,-71.658,33.0,3.0,Coquimbo,"https://www.google.com/maps?q=-30.664,-71.658",30–60 km,Leve
2025-06-21 21:30:3272 km al SO de OllagÃ¼e,2025-06-22 01:30:32,-21.762,-68.637,123.0,3.1,Antofagasta,"https://www.google.com/maps?q=-21.762,-68.637",100–200 km,Leve
2025-06-21 21:25:0625 km al SE de Calama,2025-06-22 01:25:06,-22.615,-68.738,102.0,2.5,Antofagasta,"https://www.google.com/maps?q=-22.615,-68.738",100–200 km,Leve
2025-06-21 21:15:1384 km al E de Alto del Carmen,2025-06-22 01:15:13,-28.668,-69.635,123.0,3.4,Atacama,"https://www.google.com/maps?q=-28.668,-69.635",100–200 km,Leve
2025-06-21 18:53:2224 km al SO de Lonquimay,2025-06-21 22:53:22,-38.566,-71.608,3.0,3.0,La Araucanía,"https://www.google.com/maps?q=-38.566,-71.608",<10 km,Leve
2025-06-21 18:08:2469 km al SO de OllagÃ¼e,2025-06-21 22:08:24,-21.779,-68.552,131.0,3.6,Antofagasta,"https://www.google.com/maps?q=-21.779,-68.552",100–200 km,Moderado
2025-06-21 17:04:5382 km al O de San Antonio de los Cobres,2025-06-21 21:04:53,-23.93,-67.063,194.0,3.2,Antofagasta,"https://www.google.com/maps?q=-23.93,-67.063",100–200 km,Leve
2025-06-21 16:56:20116 km al S de Mina La Escondida,2025-06-21 20:56:20,-25.294,-68.836,119.0,2.6,Antofagasta,"https://www.google.com/maps?q=-25.294,-68.836",100–200 km,Leve
2025-06-21 16:40:4163 km al SE de Socaire,2025-06-21 20:40:41,-24.014,-67.479,205.0,3.4,Antofagasta,"https://www.google.com/maps?q=-24.014,-67.479",200–500 km,Leve
2025-06-21 16:34:5240 km al S de Mina Collahuasi,2025-06-21 20:34:52,-21.181,-68.732,109.0,2.6,Tarapacá,"https://www.google.com/maps?q=-21.181,-68.732",100–200 km,Leve
2025-06-21 15:50:2020 km al N de La Serena,2025-06-21 19:50:20,-29.722,-71.277,45.0,3.0,Coquimbo,"https://www.google.com/maps?q=-29.722,-71.277",30–60 km,Leve
2025-06-21 14:26:3535 km al E de Pica,2025-06-21 18:26:35,-20.471,-68.996,103.0,3.0,Tarapacá,"https://www.google.com/maps?q=-20.471,-68.996",100–200 km,Leve
2025-06-21 13:48:0934 km al NE de Carrizal Bajo,2025-06-21 17:48:09,-27.838,-70.951,45.0,2.9,Atacama,"https://www.google.com/maps?q=-27.838,-70.951",30–60 km,Leve
2025-06-21 12:40:47132 km al NE de Alto del Carmen,2025-06-21 16:40:47,-28.154,-69.324,125.0,3.1,Atacama,"https://www.google.com/maps?q=-28.154,-69.324",100–200 km,Leve
2025-06-21 10:34:3138 km al S de Calama,2025-06-21 14:34:31,-22.812,-68.908,96.0,3.4,Antofagasta,"https://www.google.com/maps?q=-22.812,-68.908",60–100 km,Leve
2025-06-21 08:04:2522 km al SE de Pica,2025-06-21 12:04:25,-20.578,-69.14,108.0,2.6,Tarapacá,"https://www.google.com/maps?q=-20.578,-69.14",100–200 km,Leve
2025-06-21 06:21:2481 km al SE de Socaire,2025-06-21 10:21:24,-24.007,-67.235,225.0,3.1,Antofagasta,"https://www.google.com/maps?q=-24.007,-67.235",200–500 km,Leve
2025-06-21 05:47:1787 km al E de Socaire,2025-06-21 09:47:17,-23.446,-67.051,227.0,4.1,Antofagasta,"https://www.google.com/maps?q=-23.446,-67.051",200–500 km,Moderado
2025-06-21 04:55:2778 km al E de Socaire,2025-06-21 08:55:27,-23.343,-67.179,234.0,3.9,Antofagasta,"https://www.google.com/maps?q=-23.343,-67.179",200–500 km,Moderado
2025-06-21 04:00:492 km al SO de San JosÃ© de Maipo,2025-06-21 08:00:49,-33.659,-70.363,116.0,4.2,Región Metropolitana de Santiago,"https://www.google.com/maps?q=-33.659,-70.363",100–200 km,Moderado
2025-06-21 03:26:2868 km al SO de OllagÃ¼e,2025-06-21 07:26:28,-21.771,-68.549,125.0,2.5,Antofagasta,"https://www.google.com/maps?q=-21.771,-68.549",100–200 km,Leve
2025-06-21 03:20:4925 km al NO de Punta de Choros,2025-06-21 07:20:49,-29.061,-71.6,32.0,2.5,Atacama,"https://www.google.com/maps?q=-29.061,-71.6",30–60 km,Leve
2025-06-21 02:49:4324 km al E de ConcepciÃ³n,2025-06-21 06:49:43,-36.818,-72.783,34.0,2.6,Ñuble,"https://www.google.com/maps?q=-36.818,-72.783",30–60 km,Leve
2025-06-21 02:40:5049 km al SE de Calama,2025-06-21 06:40:50,-22.869,-68.723,95.0,2.5,Antofagasta,"https://www.google.com/maps?q=-22.869,-68.723",60–100 km,Leve
2025-06-21 02:28:0255 km al N de San Pedro de Atacama,2025-06-21 06:28:02,-22.433,-68.127,139.0,2.6,Antofagasta,"https://www.google.com/maps?q=-22.433,-68.127",100–200 km,Leve
2025-06-21 01:41:1931 km al O de Santa Cruz,2025-06-21 05:41:19,-34.755,-71.677,47.0,2.5,Libertador B. O'Higgins,"https://www.google.com/maps?q=-34.755,-71.677",30–60 km,Leve
2025-06-21 00:45:2863 km al O de OllagÃ¼e,2025-06-21 04:45:28,-21.433,-68.82,107.0,3.1,Antofagasta,"https://www.google.com/maps?q=-21.433,-68.82",100–200 km,Leve
2025-06-20 23:36:2315 km al O de Punitaqui,2025-06-21 03:36:23,-30.855,-71.417,63.0,2.9,Coquimbo,"https://www.google.com/maps?q=-30.855,-71.417",60–100 km,Leve
2025-06-20 21:58:57100 km al E de San Pedro de Atacama,2025-06-21 01:58:57,-22.804,-67.23,243.0,3.2,Antofagasta,"https://www.google.com/maps?q=-22.804,-67.23",200–500 km,Leve
2025-06-20 21:38:1356 km al SO de Tocopilla,2025-06-21 01:38:13,-22.534,-70.464,19.0,3.0,Antofagasta,"https://www.google.com/maps?q=-22.534,-70.464",10–30 km,Leve
2025-06-20 21:27:2740 km al O de Mina Collahuasi,2025-06-21 01:27:27,-20.922,-69.033,104.0,2.5,Tarapacá,"https://www.google.com/maps?q=-20.922,-69.033",100–200 km,Leve
2025-06-20 20:49:0840 km al SO de OllagÃ¼e,2025-06-21 00:49:08,-21.477,-68.525,120.0,2.8,Antofagasta,"https://www.google.com/maps?q=-21.477,-68.525",100–200 km,Leve
2025-06-20 18:11:0866 km al SO de OllagÃ¼e,2025-06-20 22:11:08,-21.758,-68.543,133.0,2.7,Antofagasta,"https://www.google.com/maps?q=-21.758,-68.543",100–200 km,Leve
2025-06-20 14:55:1587 km al S de Socaire,2025-06-20 18:55:15,-24.336,-68.132,254.0,3.7,Antofagasta,"https://www.google.com/maps?q=-24.336,-68.132",200–500 km,Moderado
2025-06-20 12:09:0072 km al NE de Los Andes,2025-06-20 16:09:00,-32.46,-69.968,135.0,3.1,Valparaíso,"https://www.google.com/maps?q=-32.46,-69.968",100–200 km,Leve
2025-06-20 12:06:1636 km al NO de Punta de Choros,2025-06-20 16:06:16,-28.95,-71.6,44.0,2.8,Atacama,"https://www.google.com/maps?q=-28.95,-71.6",30–60 km,Leve
2025-06-20 10:15:3286 km al SE de Socaire,2025-06-20 14:15:32,-23.929,-67.128,222.0,2.8,Antofagasta,"https://www.google.com/maps?q=-23.929,-67.128",200–500 km,Leve
2025-06-20 09:51:26154 km al O de TirÃºa,2025-06-20 13:51:26,-38.404,-75.261,34.0,3.8,La Araucanía,"https://www.google.com/maps?q=-38.404,-75.261",30–60 km,Moderado
2025-06-20 09:00:4116 km al O de Vallenar,2025-06-20 13:00:41,-28.532,-70.911,73.0,2.6,Atacama,"https://www.google.com/maps?q=-28.532,-70.911",60–100 km,Leve
2025-06-20 05:29:1066 km al N de San Pedro de Atacama,2025-06-20 09:29:10,-22.344,-68.049,135.0,3.1,Antofagasta,"https://www.google.com/maps?q=-22.344,-68.049",100–200 km,Leve
2025-06-20 05:09:2563 km al SO de OllagÃ¼e,2025-06-20 09:09:25,-21.684,-68.602,117.0,2.8,Antofagasta,"https://www.google.com/maps?q=-21.684,-68.602",100–200 km,Leve
2025-06-20 03:27:5430 km al SO de Uyuni,2025-06-20 07:27:54,-20.593,-67.072,291.0,3.5,Tarapacá,"https://www.google.com/maps?q=-20.593,-67.072",200–500 km,Leve
2025-06-20 03:25:5462 km al N de Pica,2025-06-20 07:25:54,-19.963,-69.144,97.0,2.5,Tarapacá,"https://www.google.com/maps?q=-19.963,-69.144",60–100 km,Leve
2025-06-20 02:40:1657 km al E de OllagÃ¼e,2025-06-20 06:40:16,-21.368,-67.73,227.0,2.6,Antofagasta,"https://www.google.com/maps?q=-21.368,-67.73",200–500 km,Leve
2025-06-20 02:29:5641 km al E de Mina Los Pelambres,2025-06-20 06:29:56,-31.979,-70.189,125.0,3.1,Coquimbo,"https://www.google.com/maps?q=-31.979,-70.189",100–200 km,Leve
2025-06-20 02:01:46106 km al E de Paihuano,2025-06-20 06:01:46,-29.841,-69.442,133.0,3.1,Coquimbo,"https://www.google.com/maps?q=-29.841,-69.442",100–200 km,Leve
2025-06-19 22:57:2686 km al SE de Socaire,2025-06-20 02:57:26,-24.232,-67.416,207.0,3.2,Antofagasta,"https://www.google.com/maps?q=-24.232,-67.416",200–500 km,Leve
2025-06-19 22:52:5039 km al SE de Pica,2025-06-20 02:52:50,-20.764,-69.103,102.0,3.7,Tarapacá,"https://www.google.com/maps?q=-20.764,-69.103",100–200 km,Moderado
2025-06-19 22:27:4758 km al SE de Socaire,2025-06-20 02:27:47,-23.851,-67.401,259.0,3.7,Antofagasta,"https://www.google.com/maps?q=-23.851,-67.401",200–500 km,Moderado
2025-06-19 22:10:1945 km al NE de Calama,2025-06-20 02:10:19,-22.098,-68.763,113.0,2.6,Antofagasta,"https://www.google.com/maps?q=-22.098,-68.763",100–200 km,Leve
2025-06-19 21:34:4355 km al S de Socaire,2025-06-20 01:34:43,-24.082,-67.856,250.0,2.7,Antofagasta,"https://www.google.com/maps?q=-24.082,-67.856",200–500 km,Leve
2025-06-19 21:14:4837 km al NE de Osorno,2025-06-20 01:14:48,-40.336,-72.822,65.0,2.6,La Araucanía,"https://www.google.com/maps?q=-40.336,-72.822",60–100 km,Leve
2025-06-19 20:30:07124 km al NE de Socaire,2025-06-20 00:30:07,-23.049,-66.832,250.0,3.8,Antofagasta,"https://www.google.com/maps?q=-23.049,-66.832",200–500 km,Moderado
2025-06-19 19:45:0587 km al NO de San Antonio de los Cobres,2025-06-19 23:45:05,-23.885,-67.092,217.0,3.4,Antofagasta,"https://www.google.com/maps?q=-23.885,-67.092",200–500 km,Leve
2025-06-19 19:37:2934 km al S de Mina Collahuasi,2025-06-19 23:37:29,-21.134,-68.672,113.0,2.6,Tarapacá,"https://www.google.com/maps?q=-21.134,-68.672",100–200 km,Leve
2025-06-19 17:58:1737 km al NE de Farellones,2025-06-19 21:58:17,-33.036,-70.174,109.0,2.7,Región Metropolitana de Santiago,"https://www.google.com/maps?q=-33.036,-70.174",100–200 km,Leve
2025-06-19 17:40:1975 km al NE de Calama,2025-06-19 21:40:19,-21.868,-68.602,139.0,3.7,Antofagasta,"https://www.google.com/maps?q=-21.868,-68.602",100–200 km,Moderado
2025-06-19 16:42:0054 km al E de Quillagua,2025-06-19 20:42:00,-21.731,-69.016,99.0,2.6,Antofagasta,"https://www.google.com/maps?q=-21.731,-69.016",60–100 km,Leve
2025-06-19 16:40:3730 km al E de Casablanca,2025-06-19 20:40:37,-33.316,-71.085,69.0,2.5,Región Metropolitana de Santiago,"https://www.google.com/maps?q=-33.316,-71.085",60–100 km,Leve
2025-06-19 15:29:2671 km al SO de San Pedro de Atacama,2025-06-19 19:29:26,-23.449,-68.587,115.0,2.9,Antofagasta,"https://www.google.com/maps?q=-23.449,-68.587",100–200 km,Leve
2025-06-19 14:17:4139 km al SO de Mina Collahuasi,2025-06-19 18:17:41,-20.975,-68.995,99.0,2.5,Tarapacá,"https://www.google.com/maps?q=-20.975,-68.995",60–100 km,Leve
2025-06-19 12:41:1357 km al SO de San Pedro de Atacama,2025-06-19 16:41:13,-23.176,-68.679,108.0,2.9,Antofagasta,"https://www.google.com/maps?q=-23.176,-68.679",100–200 km,Leve
2025-06-19 12:21:5059 km al SO de Socaire,2025-06-19 16:21:50,-24.043,-68.197,286.0,2.8,Antofagasta,"https://www.google.com/maps?q=-24.043,-68.197",200–500 km,Leve
2025-06-19 12:12:0857 km al O de OllagÃ¼e,2025-06-19 16:12:08,-21.373,-68.785,115.0,3.7,Antofagasta,"https://www.google.com/maps?q=-21.373,-68.785",100–200 km,Moderado
2025-06-19 11:08:5914 km al S de Cuya,2025-06-19 15:08:59,-19.288,-70.189,56.0,2.8,Tarapacá,"https://www.google.com/maps?q=-19.288,-70.189",30–60 km,Leve
2025-06-19 10:54:4086 km al SE de Socaire,2025-06-19 14:54:40,-23.976,-67.158,215.0,3.1,Antofagasta,"https://www.google.com/maps?q=-23.976,-67.158",200–500 km,Leve
2025-06-19 10:30:1229 km al NO de Mina Collahuasi,2025-06-19 14:30:12,-20.715,-68.905,101.0,2.5,Tarapacá,"https://www.google.com/maps?q=-20.715,-68.905",100–200 km,Leve
2025-06-19 09:03:3835 km al SE de Alto del Carmen,2025-06-19 13:03:38,-29.044,-70.338,109.0,2.5,Atacama,"https://www.google.com/maps?q=-29.044,-70.338",100–200 km,Leve
2025-06-19 04:57:1843 km al O de Fresia,2025-06-19 08:57:18,-41.11,-73.929,36.0,3.2,Los Lagos,"https://www.google.com/maps?q=-41.11,-73.929",30–60 km,Leve
2025-06-19 04:36:0434 km al N de CamiÃ±a,2025-06-19 08:36:04,-19.014,-69.353,112.0,3.2,Tarapacá,"https://www.google.com/maps?q=-19.014,-69.353",100–200 km,Leve
2025-06-19 03:04:3514 km al NO de Tongoy,2025-06-19 07:04:35,-30.178,-71.603,54.0,3.1,Coquimbo,"https://www.google.com/maps?q=-30.178,-71.603",30–60 km,Leve
2025-06-19 01:07:23120 km al O de Lebu,2025-06-19 05:07:23,-37.827,-74.997,29.0,3.7,Biobío,"https://www.google.com/maps?q=-37.827,-74.997",10–30 km,Moderado
2025-06-19 00:33:1243 km al S de Mina Collahuasi,2025-06-19 04:33:12,-21.21,-68.68,106.0,3.4,Tarapacá,"https://www.google.com/maps?q=-21.21,-68.68",100–200 km,Leve
2025-06-18 22:11:4513 km al E de Pica,2025-06-19 02:11:45,-20.505,-69.203,97.0,3.6,Tarapacá,"https://www.google.com/maps?q=-20.505,-69.203",60–100 km,Moderado
2025-06-18 19:56:3544 km al SO de OllagÃ¼e,2025-06-18 23:56:35,-21.563,-68.481,117.0,3.0,Antofagasta,"https://www.google.com/maps?q=-21.563,-68.481",100–200 km,Leve
2025-06-18 17:11:5729 km al SO de Mina Collahuasi,2025-06-18 21:11:57,-21.066,-68.762,114.0,3.0,Tarapacá,"https://www.google.com/maps?q=-21.066,-68.762",100–200 km,Leve
2025-06-18 13:14:4349 km al SE de Antofagasta,2025-06-18 17:14:43,-23.934,-70.029,80.0,3.0,Antofagasta,"https://www.google.com/maps?q=-23.934,-70.029",60–100 km,Leve
2025-06-18 04:37:0456 km al SO de Mina Collahuasi,2025-06-18 08:37:04,-21.164,-69.057,122.0,3.0,Tarapacá,"https://www.google.com/maps?q=-21.164,-69.057",100–200 km,Leve
2025-06-18 02:19:0861 km al NE de Calama,2025-06-18 06:19:08,-21.989,-68.636,125.0,2.6,Antofagasta,"https://www.google.com/maps?q=-21.989,-68.636",100–200 km,Leve
2025-06-18 02:00:3931 km al SO de Pichidangui,2025-06-18 06:00:39,-32.303,-71.792,30.0,3.1,Valparaíso,"https://www.google.com/maps?q=-32.303,-71.792",10–30 km,Leve
